# Great Barrier Reef Composite Sr/Ca, U/Ca and d18O Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/1869
# Online_Resource: 
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/great_barrier/readme_hendy2002.txt
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/great_barrier/hendydata.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2002-02-22
#--------------------
# Title
#	Study_Name: Kurrimine Beach, Brook Island, Britomart Reef, Great Palm Island, Lodestone Reef, Pandora Reef, Havannah Island - del18O, Sr/Ca, and U/Ca Data 
#--------------------
# Investigators
#       Investigators: Hendy, E.J.; Gagan, M.K.; Alibert, C.A.; McCulloch, M.T.; Lough, J.M.; Isdale, P.J.
#--------------------
# Description_and_Notes
#	Description: Coral Sr/Ca, U/Ca and delta-18O records were replicated from eight massive  Porites colonies, spanning 120 to 420 years of continuous growth.   The cores were collected at seven reefs, 12 to 120 km apart, from the  central Great Barrier Reef, Australia and drilled between 1984 and 1988.  The use of multiple cores allowed us to test the fidelity of individual  tracers over century time scales and to establish regional-scale proxy  climate signals. A 'master' reconstruction for each of the three proxies was calculated by normalizing all records relative to the longest continuous record, and then taking the average of all eight cores to construct the  delta-18O composite record, while the U/Ca and Sr/Ca composite records were  calculated from the average of seven cores.  A confidence envelope was  calculated using 95% confidence intervals for each pentannual period. A 373-year chronology for eight, multi-century, Porites coral cores was  developed using cross-dating techniques adapted from dendrochronology.   Characteristic patterns of distinct luminescent (fluorescent) lines within  the coral skeletons were matched between coral cores.  Skeleton-plots of  luminescent banding were produced for each core and combined into a master  chronology back to 1615.  Density banding in x-radiographs were counted to  provide an independent check on the age model.  This method controlled the  dating difficulties caused by growth orientation, skeletal discontinuities  and breaks between core sections.  For further details on age model  development see Hendy, Gagan and Lough 'Chronological control of coral records  using luminescent lines and evidence for non-stationary ENSO teleconnections  in northeastern Australia' (submitted to 'The Holocene' in 2001). Five-year bulk increments were sampled for equivalent periods across all eight  cores from 1565-1570 to 1980-1985 (Austral winter to winter).   A fine powder was milled from 2 mm sampling grooves along the center of the  maximum growth axis.  A preliminary cleaning cut, along the sample track,  removed the surface 1 mm.  Duplicate samples of 150-200 �g were analyzed  for d18O by an individual-carbonate (Kiel) device attached to an automated  Finnigan MAT 251 mass spectrometer (mean standard deviation (sd) between  duplicates was 0.04 permil, n = 1035).  Calibration to the Vienna Peedee  belemnite (V-PDB) is through the National Bureau of Standards NBS-19,  which was analyzed 6 times in each 24 hour run with an average sd of  0.04� over the 3-year period (n = 281).  From a solution of 1 mg of  coral powder dissolved in 5 ml of 0.2 M HCl, an aliquot of 50 �l was  removed for Sr/Ca determination by isotope dilution using spikes of  43Ca and 84Sr and analyzed on a Finnigan MAT 261 TIMS.   Average Sr/Ca sd between replicated coral samples is equivalent to  0.15�C (sd = 4.6 �mol/mol, total n = 550; internal laboratory standard,  sd = 3 �mol/mol, n = 21).  U/Ca analysis was undertaken by isotope  dilution on the remaining coral solution, using a mixed spike  including 45Sc (as a proxy for 45Ca) and 235U, and analyzed on a  Fisons PQ II ICP-MS.  U/Ca analyses were internally calibrated to a  laboratory coral standard run at either end of a 7-sample block.   Replication of an internal laboratory reference coral gave a sd  of 5 nmol/mol (equivalent to 0.2�C, n = 56).  The 420-year history of strontium/calcium, uranium/calcium,  and oxygen isotope ratios in eight coral cores indicates that  sea surface temperature and salinity were higher in the 18th century  than the 20th century.  An abrupt freshening after 1870  occurred simultaneously throughout the southwestern Pacific,  coinciding with cooling tropical temperatures.   Higher salinities between 1565 and 1870 are best explained  by a combination of advection and wind-induced evaporation  resulting from a strong latitudinal temperature gradient and  intensified circulation.  The global Little Ice Age glacial  expansion may have been driven, in part, by greater poleward  transport of water vapor from the tropical Pacific. UPDATE: June 2017 with d18O_resid data. For d18O anomaly residual propagation of total uncertainties gives an average 95% CI of ±0.15‰ from 1700 to 1780 and ±0.11‰ from 1780 to 1985
#--------------------
# Publication 
#       Authors: Hendy, E.J., M.K. Gagan, C.A. Alibert, M.T. McCulloch, J.M. Lough, and P.J. Isdale
#       Published_Date_or_Year: 2002-02-22     
#       Published_Title: Abrupt decrease in tropical Pacific sea surface salinity at end of Little Ice Age
#       Journal_Name: Science
#       Volume: 295
#       Edition: 
#       Issue: 5559
#       Pages: 1511-1514
#       DOI: 10.1126/science.1067693
#       Online_Resource: 
#       Full_Citation:
#       Abstract: A 420-year history of strontium/calcium, uranium/calcium, and oxygen isotope ratios in eight coral cores from the Great Barrier Reef, Australia, indicates that sea surface temperature and salinity were higher in the 18th century than in the 20th century. An abrupt freshening after 1870 occurred simultaneously throughout the southwestern Pacific, coinciding with cooling tropical temperatures. Higher salinities between 1565 and 1870 are best explained by a combination of advection and wind-induced evaporation resulting from a strong latitudinal temperature gradient and intensified circulation. The global Little Ice Age glacial expansion may have been driven, in part, by greater poleward transport of water vapor from the tropical Pacific.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Central Great Barrier Reef, Australia
#       Location: Australia/New Zealand>Australia
#	Country: Australia 
#	Northernmost_Latitude: -17.78
# 	Southernmost_Latitude: -18.85
# 	Easternmost_Longitude: 146.13
# 	Westernmost_Longitude: 147.06
# 	Elevation:
#------------------
# Data_Collection   
#	Collection_Name: 
#	Earliest_Year: 1565
#	Most_Recent_Year: 1985
#	Time_Unit: AD
#	Core_Length:
#	Notes: Post-anomaly average of 8 cores from 8 sites, analyzed in pentannual samples, e.g. 1983 is the 5-year period from mid-1980 to mid-1985).  
#------------------
# Species
#	Species_Name: Porites sp.
#	Common_Name: 
#------------------
# Chronology_Information
# 	Chronology: 
#  
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## age	pentannual midpoint age, , ,years AD, , , , ,N
## d18O_anom	Composite delta-18O anomaly, Porites sp., , permil VPDB, , corals and sclerosponges, normalized to 1860-1985, ,N,
## d18O_anom_lb	delta-18O anomaly, Porites sp., 95% confidence interval lower bound, permil VPDB, , corals and sclerosponges, , ,N,
## d18O_anom_ub	delta-18O anomaly, Porites sp., 95% confidence interval upper bound, permil VPDB, , corals and sclerosponges, , ,N,
## d18O_count	Number of records averaged at each pentannual interval for delta-18O composite, Porites sp., , count, , corals and sclerosponges, , ,N,
## Sr/Ca_anom	Composite Strontium/Calcium anomaly, Porites sp., ,mol/mol, ,corals and sclerosponges, normalized to 1860-1985, ,N ,
## Sr/Ca_anom_lb	Strontium/Calcium anomaly, Porites sp., 95% confidence interval lower bound,mol/mol, ,corals and sclerosponges, , ,N,
## Sr/Ca_anom_ub	Strontium/Calcium anomaly, Porites sp., 95% confidence interval upper bound,mol/mol, ,corals and sclerosponges, , ,N ,
## Sr/Ca_count	Number of records averaged at each pentannual interval for Sr/Ca composite, Porites sp., , count, , corals and sclerosponges, , ,N,
## U/Ca_anom	Composite Uranium/Calcium anomaly, Porites sp., ,mol/mol, ,corals and sclerosponges, normalized to 1860-1985, ,N,
## U/Ca_anom_lb	Uranium/Calcium anomaly, Porites sp., 95% confidence interval lower bound,mol/mol, ,corals and sclerosponges, , ,N,
## U/Ca_anom_ub	Uranium/Calcium anomaly, Porites sp., 95% confidence interval upper bound,mol/mol, ,corals and sclerosponges, , ,N,
## U/Ca_count	Number of records averaged at each pentannual interval for U/Ca composite, Porites sp., , count, , corals and sclerosponges, , ,N,
## d18Osw_resid	seawater delta 18O , Porites sp., , per mil PDB, , reconstructions,normalized,,N,calculated by subtracting the temperature signal from the GBR Sr/Ca record from the GBR d18O record as plotted in Fig 3B of Hendy et al. (2002) normalized to the average of the whole record
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O_anom	d18O_anom_lb	d18O_anom_ub	d18O_count	Sr/Ca_anom	Sr/Ca_anom_lb	Sr/Ca_anom_ub	Sr/Ca_count	U/Ca_anom	U/Ca_anom_lb	U/Ca_anom_ub	U/Ca_count	d18Osw_resid
1673	0.21	NAN	NAN	1	3.19E-05	NAN	NAN	1	1.46E-08	NAN	NAN	1	-0.02
1668	0.11	NAN	NAN	1	-2.58E-05	NAN	NAN	1	-7.12E-09	NAN	NAN	1	0.05
1663	0.14	NAN	NAN	1	2.29E-05	NAN	NAN	1	2.56E-08	NAN	NAN	1	-0.07
1658	0.29	NAN	NAN	1	1.80E-05	NAN	NAN	1	3.73E-08	NAN	NAN	1	0.1
1653	0.27	NAN	NAN	1	8.17E-06	NAN	NAN	1	1.77E-08	NAN	NAN	1	0.11
1648	0.17	NAN	NAN	1	1.56E-05	NAN	NAN	1	3.27E-08	NAN	NAN	1	-0.02
1643	0.16	NAN	NAN	1	2.28E-05	NAN	NAN	1	3.96E-09	NAN	NAN	1	-0.04
1638	0.18	NAN	NAN	1	4.92E-06	NAN	NAN	1	4.96E-09	NAN	NAN	1	0.02
1633	0.17	NAN	NAN	1	9.83E-06	NAN	NAN	1	1.95E-09	NAN	NAN	1	0.01
1628	0.21	NAN	NAN	1	-1.61E-05	NAN	NAN	1	-1.68E-08	NAN	NAN	1	0.11
1623	0.15	NAN	NAN	1	-5.48E-06	NAN	NAN	1	-2.32E-09	NAN	NAN	1	0.02
1618	0.18	NAN	NAN	1	3.03E-05	NAN	NAN	1	1.11E-08	NAN	NAN	1	-0.05
1613	NAN	NAN	NAN	0	NAN	NAN	NAN	0	NAN	NAN	NAN	0	NAN
1608	0.29	NAN	NAN	1	-3.12E-05	NAN	NAN	1	-1.70E-08	NAN	NAN	1	0.24
1603	NAN	NAN	NAN	0	NAN	NAN	NAN	0	NAN	NAN	NAN	0	NAN
1598	0.4	NAN	NAN	1	-4.42E-06	NAN	NAN	1	3.21E-08	NAN	NAN	1	0.27
1593	0.46	NAN	NAN	1	8.24E-05	NAN	NAN	1	6.34E-08	NAN	NAN	1	0.09
1588	0.28	NAN	NAN	1	2.03E-05	NAN	NAN	1	8.18E-09	NAN	NAN	1	0.08
1583	0.18	NAN	NAN	1	9.59E-06	NAN	NAN	1	NAN	NAN	NAN	0	0.02
1578	0.12	NAN	NAN	1	-1.46E-05	NAN	NAN	1	2.48E-08	NAN	NAN	1	0.02
1573	0.12	NAN	NAN	1	2.00E-05	NAN	NAN	1	6.93E-08	NAN	NAN	1	-0.07
1568	0.13	NAN	NAN	1	-9.20E-07	NAN	NAN	1	2.23E-08	NAN	NAN	1	-0.01
