# Palau Coral 50 Year Stable Isotope Calibration Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16338
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/palau2013uc.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-11
#--------------------
# Title
#	Study_Name: Palau Coral 50 Year Stable Isotope Calibration Data 
#--------------------
# Investigators
#       Investigators: Osborne, M.C.; Dunbar, R.B.; Mucciarone, D.A.; Sanchez-Cabeza, J.-A.; Druffel, E.
#--------------------
# Description_and_Notes
#	Description: Stable isotope (d18O and d13C) data for the past 50 years at monthly resolution 
#       from 4 coral cores collected in November 2008 from massive Porites lutea colonies at four sites
#       in the Republic of Palau.
#--------------------
# Publication 
#       Authors: Michael C. Osborne, Robert B. Dunbar, David A. Mucciarone, Joan-Albert Sanchez-Cabeza, Ellen Druffel
#       Published_Date_or_Year: 2013-09-15      
#       Published_Title: Regional calibration of coral-based climate reconstructions from Palau, West Pacific Warm Pool (WPWP)
#       Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#       Volume: 386
#       Edition: 
#       Issue: 
#       Pages: 308-320
#       DOI: 10.1016/j.palaeo.2013.06.001
#       Online_Resource: http://www.sciencedirect.com/science/article/pii/S0031018213002757
#       Full_Citation: 
#       Abstract: Stable isotopic and trace element records from corals collected within the West Pacific Warm Pool (WPWP) are well suited to examine interannual to decadal climate variability associated with the El Nino-Southern Oscillation (ENSO) phenomenon. The most commonly used climate recorder in corals is d18O (d18OCRL), a parameter subject to multiple regional and local environmental influences. Location-specific calibration of d18OCRL is a necessary first step for developing long-term paleoceanographic reconstructions. Here we present four new coral d18O stratigraphies from the Republic of Palau (7.5N 134.5E), and compare our records with instrumental measurements for the period 1950-2008. We also compare our results with a previously published coral record from Palau. We employ a new sea surface salinity (SSS) product and validate its utility for coral-based paleoclimate calibrations. We not only examine differences among the records but also identify strong and regionally coherent environmental signals. We find that SSS variability is the dominant influence on d18OCRL in Palau, while sea surface temperature (SST) is of secondary importance. Our results show that time-averaging multiple d18OCRL records into a single composite series produce greater correlations with instrumental data and indices than individual stratigraphies alone. Our results are consistent with observations of a strengthening of the hydrological cycle in the WPWP region over the past 50 years, though the magnitudes of long term linear trends differ among the different Palau d18OCRL records. Interannual and interdecadal variabilities between the Palau d18OCRL records are more consistent than the long term linear trends. Monthly Palauan d18OCRL anomalies capture strong El Nino events with high fidelity over the calibration period. This study provides constraints for future paleoenvironmental investigations in Palau using longer coral records.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: IAEA
#       Grant: Project "Nuclear and isotopic studies of the El Nino phenomenon in the ocean"
#------------------
# Funding_Agency 
#       Funding_Agency_Name: U.S. National Science Foundation
#       Grant: OCE-0941199
#------------------
# Site_Information 
#       Site_Name: Ulong Channel
#       Location: Ocean>Pacific Ocean>Western Pacific Ocean>Micronesia>Palau
#	Country: Republic of Palau
#	Northernmost_Latitude: 7.2859
# 	Southernmost_Latitude: 7.2859
# 	Easternmost_Longitude: 134.2503 
# 	Westernmost_Longitude: 134.2503 
# 	Elevation: m  
#------------------
# Data_Collection   
#	Collection_Name: Palau2013UC
#	Earliest_Year: 1950
#	Most_Recent_Year: 2008
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Species
#	Species_Name: Porites lutea
#	Common_Name: 
#------------------
# Chronology: 
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , AD, , , , ,N
##d13Cporite	delta13C, porites, , per mil VPDB, ,coral, , ,N 
##d18Oporite	delta18O, porites, , per mil VPDB, ,coral, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	d13Cporite	d18Oporite
1966.33	-2.236184465	-5.393035975
1966.25	-2.368950658	-5.307760258
1966.17	-2.768972874	-5.267212391
1966.08	-2.92690347	-5.388464106
1966.00	-2.634886876	-5.51398433
1965.92	-2.275740716	-5.562633677
1965.83	-2.132432834	-5.706588121
1965.75	-2.072688798	-5.591732733
1965.67	-1.97947979	-5.531709194
1965.58	-1.981613673	-5.508411884
1965.50	-2.392813068	-5.640197834
1965.42	-1.173486467	-5.517731509
1965.33	-0.415370997	-5.447864416
1965.25	-2.074199244	-5.654512887
1965.17	-2.093829632	-5.378265381
1965.08	-1.974604962	-5.412654414
1965.00	-1.733266033	-5.51447032
1964.92	-2.225896804	-5.659763042
1964.83	-2.143954073	-5.722897934
1964.75	-1.198249759	-5.836495093
1964.67	-1.377107819	-5.72868059
1964.58	-1.828450581	-5.591116288
1964.50	-1.371414153	-5.649373576
1964.42	-0.988774512	-5.513824059
1964.33	-0.887326874	-5.362542964
1964.25	-1.821866696	-5.474947856
1964.17	-2.502252698	-5.294825792
1964.08	-2.539085972	-5.375414526
1964.00	-1.968415202	-5.472398096
1963.92	-1.808566025	-5.615191389
1963.83	-1.968364729	-5.600069737
1963.75	-1.988028406	-5.585560927
1963.67	-1.869404278	-5.631022071
1963.58	-1.917791726	-5.693796151
1963.50	-1.975534925	-5.608965555
1963.42	-1.858756876	-5.69309163
1963.33	-2.089009143	-5.775024494
1963.25	-1.887064192	-5.622075674
1963.17	-1.658320606	-5.52464962
1963.08	-1.873340227	-5.610382228
1963.00	-2.101108661	-5.642910254
1962.92	-2.354119633	-5.632048774
1962.83	-2.46490217	-5.685462491
1962.75	-2.394125756	-5.800744807
1962.67	-2.102777938	-5.798721086
1962.58	-1.97147028	-5.723896125
1962.50	-1.990725494	-5.781760886
1962.42	-1.795758784	-5.781346969
1962.33	-1.62339928	-5.725623281
1962.25	-1.835767978	-5.607680635
1962.17	-2.008627594	-5.488277674
1962.08	-2.684725269	-5.498313319
1962.00	-2.746785262	-5.548617204
1961.92	-2.516311635	-5.540716549
1961.83	-2.094395399	-5.553091526
1961.75	-2.084677435	-5.592904005
1961.67	-2.283929446	-5.477329289
1961.58	-2.233427463	-5.680858344
1961.50	-2.158172846	-5.587558746
1961.42	-2.151782328	-5.731621521
1961.33	-1.93969516	-5.609400615
1961.25	-1.579364784	-5.56238536
1961.17	-1.382	-5.465
1961.08	-2.304585202	-5.590530293
1961.00	-2.390218902	-5.61783997
1960.92	-1.701230288	-5.664652824
1960.83	-1.664083437	-5.690953353
1960.75	-1.828776657	-5.798338371
1960.67	-0.987489581	-5.630895615
1960.58	-1.275142537	-5.691766157
1960.50	-1.381353466	-5.581900014
1960.42	-1.370887041	-5.524059296
1960.33	-1.730438116	-5.456880874
1960.25	-2.394230916	-5.505715294
1960.17	-2.201471329	-5.456932068
1960.08	-2.250398924	-5.575255297
1960.00	-1.844294683	-5.487417883
1959.92	-2.210265849	-5.639773768
1959.83	-2.263967783	-5.647844045
1959.75	-1.867194882	-5.582823425
1959.67	-1.971134607	-5.615394136
1959.58	-2.150330369	-5.623123555
1959.50	-1.891672075	-5.648067083
1959.42	-1.798888409	-5.601326224
1959.33	-1.941489419	-5.354895043
1959.25	-1.929835578	-5.297584808
1959.17	-1.569512963	-5.138269901
1959.08	-1.852526903	-5.480844498
1959.00	-2.043648005	-5.498944283
1958.92	-1.847463012	-5.490502834
1958.83	-1.698962927	-5.517543316
1958.75	-1.866673708	-5.558546543
1958.67	-1.459332108	-5.338112831
1958.58	-1.408786535	-5.503932953
1958.50	-1.015880704	-5.450635433
1958.42	-1.507532001	-5.292304516
1958.33	-1.782797694	-5.349925518
1958.25	-1.81156671	-5.307624817
1958.17	-1.862616539	-5.300701618
1958.08	-1.827269043	-5.388976245
1958.00	-1.667395064	-5.414290812
1957.92	-1.4957421	-5.465859435
1957.83	-1.871994293	-5.458848992
1957.75	-1.998755149	-5.42646983
1957.67	-2.05862999	-5.607620716
1957.58	-2.522904794	-5.65455823
1957.50	-2.037481709	-5.742091034
1957.42	-2.031797261	-5.622219763
1957.33	-2.31553448	-5.568085178
1957.25	-2.171296545	-5.49558689
1957.17	-2.12659359	-5.424409389
1957.08	-2.058115907	-5.511195589
1957.00	-2.408812011	-5.537960107
1956.92	-2.671834622	-5.699629726
1956.83	-2.442990729	-5.772576534
1956.75	-2.335963841	-5.749621957
1956.67	-2.082694365	-5.772893261
1956.58	-2.351602621	-5.673355774
1956.50	-2.355869849	-5.606099507
1956.42	-1.747262803	-5.694833073
1956.33	-1.29092461	-5.621627244
1956.25	-1.854046131	-5.589822337
1956.17	-1.917142153	-5.394442081
1956.08	-1.837259125	-5.530809584
1956.00	-2.112253672	-5.553193284
1955.92	-2.584080507	-5.651152458
1955.83	-2.326951981	-5.652945042
1955.75	-1.661571773	-5.77011159
1955.67	-1.468092258	-5.768884741
1955.58	-1.559214532	-5.774116255
1955.50	-1.526973367	-5.703501225
1955.42	-1.622256496	-5.485556675
1955.33	-1.772087206	-5.350975073
1955.25	-1.520090154	-5.420179345
1955.17	-1.61828661	-5.258589745
1955.08	-1.902024519	-5.285940117
1955.00	-2.077903694	-5.421163086
1954.92	-1.997789698	-5.613607415
1954.83	-2.080911188	-5.711395277
1954.75	-1.863306907	-5.799890463
1954.67	-1.619546413	-5.613645554
1954.58	-1.621051256	-5.717133245
1954.50	-1.597138253	-5.817047354
1954.42	-1.489447282	-5.710745171
1954.33	-1.463987359	-5.47665342
1954.25	-1.329471065	-5.475285206
1954.17	-1.33941853	-5.389352798
1954.08	-1.648051713	-5.391724396
1954.00	-1.973191364	-5.488990295
1953.92	-2.149945841	-5.648172436
1953.83	-1.631846786	-5.6618433
1953.75	-1.353056723	-5.779740771
1953.67	-1.816009581	-5.615832682
1953.58	-1.86874961	-5.732543876
1953.50	-1.283632278	-5.583549976
1953.42	-1.119011643	-5.694670316
1953.33	-1.304586212	-5.44200411
1953.25	-1.531595267	-5.42486534
1953.17	-1.417374969	-5.309091568
1953.08	-1.893311024	-5.403069019
1953.00	-1.527339697	-5.542084217
1952.92	-1.362665772	-5.491527557
1952.83	-1.316774011	-5.583856583
1952.75	-1.534180999	-5.611388206
1952.67	-1.712733507	-5.757025719
1952.58	-1.555119395	-5.71679163
1952.50	-1.682659626	-5.688252926
1952.42	-1.598385096	-5.545340061
1952.33	-1.464689374	-5.62065649
1952.25	-1.927077889	-5.495970249
1952.17	-2.217714787	-5.354036331
1952.08	-2.221119677	-5.209735616
1952.00	-1.716430656	-5.550033453
1951.92	-1.33328104	-5.804235935
1951.83	-1.465277016	-5.62739454
1951.75	-1.58807217	-5.54986502
1951.67	-1.542879224	-5.691171169
1951.58	-1.627945928	-5.662404938
1951.50	-1.604321251	-5.55530578
1951.42	-1.430058002	-5.49184227
1951.33	-1.350627414	-5.485117387
1951.25	-1.409804339	-5.500180028
1951.17	-1.597226977	-5.491129875
1951.08	-1.615723941	-5.539936005
1951.00	-1.732918914	-5.578711774
1950.92	-2.182045838	-5.592719627
1950.83	-1.907661566	-5.679586213
1950.75	-1.693166173	-5.764926614
1950.67	-1.713452874	-5.839737408
1950.58	-1.561216244	-5.527544065
1950.50	-1.553343749	-5.538880702
1950.42	-1.387087157	-5.616273647
1950.33	-1.723069152	-5.570916369
1950.25	-2.23130442	-5.608644618
1950.17	-2.09838748	-5.489080906
1950.08	-2.072531939	-5.573739052
1950.00	-2.133615255	-5.75027132
