# Abraham Reef Biannual Coral Isotope Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: http://www.ncdc.noaa.gov/paleo/study/1838
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/readme_abraham.txt
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/abra13c.txt
# Original_Source_URL: http://www1.ncdc.noaa.gov/paleo/image/coral/abra13c.gif
# Original_Source_URL: http://www1.ncdc.noaa.gov/paleo/image/coral/abra18o.gif
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 1995-06-01
#--------------------
# Title
#	Study_Name: Abraham Reef - Stable Isotope Data 
#--------------------
# Investigators
#       Investigators: Druffel, E.R.M.; Griffin, S. 
#--------------------
# Description_and_Notes
#	Description: Site: Abraham Reef,  22 06'S, 153 00'E, Porites australiensus, Stable Isotope (del 18O and del 13C) results from bi-annual samples from a 323 banded coral series from the southern Great Barrier Reef.  
#--------------------
# Publication 
#       Authors: Druffel, E.R.M.; Griffin, S. 
#       Published_Date_or_Year: 1993     
#       Published_Title: Large Variations of Surface Ocean Radiocarbon: Evidence of Circulation Changes in the Southwestern pacific
#       Journal_Name: Journal of Geophysical Research
#       Volume: 98
#       Edition: 
#       Issue: c11
#       Pages: 20246-20259
#       DOI: 
#       Online_Resource: 
#       Full_Citation: Druffel, E.R.M. and S. Griffin, 1993, Large Variations of Surface Ocean Radiocarbon: Evidence of Circulation Changes in the Southwestern pacific, Journal of Geophysical Research v.98, no c11, pp 20246-20259.
#       Abstract: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Abraham Reef, Great Barrier Reef, Australia
#       Location: Australia/New Zealand>Australia
#	Country: Australia 
#	Northernmost_Latitude: -22.1
# 	Southernmost_Latitude: -22.1
# 	Easternmost_Longitude: 153.0
# 	Westernmost_Longitude: 153.0
# 	Elevation: -10 m
#------------------
# Data_Collection   
#	Collection_Name: Abraham Reef Core 002 
#	Earliest_Year: 1635
#	Most_Recent_Year: 1957
#	Time_Unit: AD
#	Core_Length: 
#	Notes:  
#------------------
# Species
#	Species_Name: Porites australiensus
#	Common_Name: 
#------------------
# Chronology_Information
# 	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites australiensus, , permil VPDB, , corals and sclerosponges, , ,N
##d13C	delta 13C, Porites australiensus, , permil VPDB, , corals and sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	d13C
1885	-5.16	-0.33
1887	-5.09	-0.67
1889	-5.30	-0.87
1891	-5.24	-0.48
1893	-5.02	-0.46
1895	-5.37	-0.53
1897	-5.71	-0.99
1899	-5.09	-0.58
1901	-5.07	-0.78
1903	-5.24	-0.79
1905	-5.26	-0.77
1907	-5.21	-0.73
1909	-5.12	-0.76
1911	-5.24	-0.48
1913	-5.22	-0.69
1915	-4.98	-0.86
1917	-5.14	-0.89
1919	-5.01	-0.83
1921	-4.79	-0.68
1923	-5.25	-0.67
1925	-5.15	-0.49
1927	-5.30	-0.71
1929	-5.44	-0.92
1931	-5.16	-0.50
1933	-5.42	-1.00
1935	-5.06	-0.74
1937	-5.12	-0.67
1939	-5.02	-0.61
1941	-4.89	-0.69
1943	-5.10	-0.77
1945	-5.28	-0.92
1947	-5.13	-1.11
1948	-4.94	-0.72
1949	-5.05	-0.94
1950	-5.97	-0.30
1951	-5.01	-0.91
1952	-5.31	-1.29
1953	-5.08	-1.43
1954	-5.22	-1.13
1955	-5.27	-1.31
1956	-5.13	-0.89
1957	-5.15	-0.80
