# Fanning and Palmyra Island Oxygen Isotope and Nino3.4 Reconstructions from 1863-2016 CE
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/30493
#       Description: NOAA Landing Page
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/sanchez2020/sanchez2020-palmyra.txt
#       Description: Location of this template
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#--------------------
# Contribution_Date
#	Date: 2020-07-17
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2020-08-25
#--------------------
# Title
#	Study_Name: Fanning and Palmyra Island Oxygen Isotope and Nino3.4 Reconstructions from 1863-2016 CE
#--------------------
# Investigators
#       Investigators:  Sanchez, S.C.; Westphal, N.; Haug, G.H; Cheng, Hai; Edwards, R.L.; Schneider, T.; Cobb, K.M; Charles, C.D.  
#--------------------
# Description_and_Notes
#	Description: This study has data from Fanning and Palmyra Islands. The data from Fanning Island (3.9N, 159W) are oxygen isotopic measurements from fossil and living corals. The fossil corals (F4 and F5) were dated using U/Th chemistry. The sequences range in age from 1863 to 2005 and are presented at  monthly resolution. We include the full Fanning reconstruction used in the FPrecon reconstruction as the d18O_FPrecon timeseries, and the three constituent subcomponents, the Fanning F5 record (1863-1888), and the raw and scaled Fanning F4 record (1907-1944), and the modern Fanning record (1949-2005, as used in Cobb et al. 2013). Our analysis indicates that the d18O_scaled timeseries is the most appropriate for reconstructing larger scale climate variability. For more information on the decision to scale the Fanning F4 record, please see the manuscript and associated supplementary materials. 
#         The data from Palmyra Island are oxygen isotopic measurements from living, modern corals. We include the Palmyra composite used in this study as the d18O_FPrecon time series, as well the two constituent subcomponents, the Palmyra RT10 record (1995-2016), and the Cobb et al. 2001 Palmyra record (1886-1998).
#	This study also contains the reconstructed indices from the applying RegEM algorithm to central tropical Pacific coral and (unless otherwise noted) instrumental archives. See the paper and the Supplementary Information of the Paleoceanography and Paleoclimatology paper for additional information on the sensitivity of the reconstructions to input data and methodology. 
#--------------------
# Publication 
#  Authors: Sanchez, S.C., Westphal, N., Haug, G.H., Cheng, H., Edwards, R.L., Schneider, T., Cobb, K.M. and Charles, C.D.
#  Published_Date_or_Year: 2020  
#  Published_Title: A Continuous Record of Central Tropical Pacific Climate Since the Midnineteenth Century Reconstructed From Fanning and Palmyra Island Corals: A Case Study in Coral Data Reanalysis
#  Journal_Name: Paleoceanography and Paleoclimatology
#  Volume: 35
#  Edition: 
#  Issue: 
#  Pages: 
#  Report_Number: e2020PA003848
#  DOI: 10.1029/2020PA003848
#  Online_Resource: 
#  Full_Citation:
#  Abstract: Accurate estimation of central tropical Pacific (CTP) climate variability on interannual to centennial timescales is required for robust projections of future global climate trends. Here we outline an approach that blends instrumental and coral proxy observations to yield a continuous, monthly- resolved record of climate evolution in the CTP spanning the past 160 years. We concatenate coral oxygen isotope (δ18O) records from multiple living and fossil corals collected from Fanning Island (4°N, 160°W) and Palmyra Island (5°N; 162°W) located in the heart of the El Niño-Southern Oscillation. We use the Regularized Expectation Maximization (RegEM) method to impute missing data across short gaps of 5 to 23 years within and beyond individual coral records. The resulting monthly-resolved Fanning/Palmyra Island climate record spans continuously from 1863 to 2016 and provides an example of how extended time series can be built from shorter coral segments. The extended record highlights the strong trend toward warmer and wetter mean conditions in late 20th century, in agreement with the majority of climate model hindcast simulations. The continuous reconstruction also enables a direct comparison of four exceptionally strong El Niño events (1877-78, 1940-41, and 1997-8 and 2015-6). Three of these very strong El Niño events in the central tropical Pacific featured a precursor warm event in the prior year, and that may have favored the development of a strong El Niño event.
#------------------
# Site_Information 
#   Site_Name: Palmyra Island
#   Location: Ocean>Pacific Ocean>Central Pacific Ocean 
#	Country: United States 
#	Northernmost_Latitude: 5.87 
# 	Southernmost_Latitude: 5.87 
# 	Easternmost_Longitude: -162.13 
# 	Westernmost_Longitude: -162.13 
# 	Elevation:  -9 m  
#------------------
# Data_Collection   
#	Collection_Name: Palmyra d18O Sanchez2020
#	Earliest_Year: 1886
#	Most_Recent_Year: 2016
#	Time_Unit: CE
#	Core_Length: 
#	Notes: 
#------------------
# Species
#	Species_Name:
#	Common_Name: 
#------------------
# Chronology_Section 
# Chronology: 
# 
##----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## age	age, , ,year Common Era, , Corals and Sclerosponges, , ,N,Palmyra full record
## d18O_FPrecon	delta 18O, calcium carbonate, , per mil VPDB, , Corals and Sclerosponges, , ,N,Palmyra composite used in this study
## age_Cobb	age, , ,year Common Era, , Corals and Sclerosponges, , ,N,Palmyra Cobb et al. 2001 d18O
## d18O_Cobb	delta 18O, calcium carbonate, , per mil VPDB, , Corals and Sclerosponges, , ,N,Palmyra Cobb et al. 2001 d18O
## age_RT10	age, , ,year Common Era, , Corals and Sclerosponges, , ,N,Palmyra RT10 d18O
## d18O_RT10	delta 18O, calcium carbonate, , per mil VPDB, , Corals and Sclerosponges, , ,N,Palmyra RT10 d18O
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NAN 
#
age	d18O_FPrecon	age_Cobb	d18O_Cobb	age_RT10	d18O_RT10
1894.21	-4.62	1894.2	-4.61	2003.83	-5.47
1894.29	-4.62	1894.29	-4.62	2003.92	-5.35
1894.38	-4.61	1894.37	-4.61	2004	-5.28
1894.46	-4.7	1894.46	-4.7	2004.08	-5.23
1894.54	-4.78	1894.54	-4.77	2004.17	-5.23
1894.63	-4.84	1894.62	-4.84	2004.25	-5.2
1894.71	-4.73	1894.71	-4.73	2004.33	-5.21
1894.79	-4.77	1894.79	-4.77	2004.42	-5.31
1894.88	-4.77	1894.87	-4.77	2004.5	-5.39
1894.96	-4.8	1894.96	-4.8	2004.58	-5.3
1895.04	-4.76	1895.04	-4.76	2004.67	-5.44
1895.13	-4.74	1895.13	-4.74	2004.75	-5.61
1895.21	-4.87	1895.2	-4.86	2004.83	-5.67
1895.29	-5	1895.29	-5	2004.92	-5.62
1895.38	-5	1895.37	-4.99	2005	-5.55
1895.46	-5.07	1895.46	-5.07	2005.08	-5.48
1895.54	-5.1	1895.54	-5.09	2005.17	-5.42
1895.63	-5.12	1895.62	-5.12	2005.25	-5.35
1895.71	-5.08	1895.71	-5.08	2005.33	-5.24
1895.79	-4.98	1895.79	-4.99	2005.42	-5.1
1895.88	-4.91	1895.87	-4.91	2005.5	-5.11
1895.96	-4.82	1895.96	-4.83	2005.58	-5.21
1896.04	-4.82	1896.04	-4.82	2005.67	-5.22
1896.13	-4.79	1896.13	-4.78	2005.75	-5.3
1896.21	-4.86	1896.21	-4.85	2005.83	-5.37
1896.29	-4.98	1896.29	-4.97	2005.92	-5.17
1896.38	-5.05	1896.37	-5.04	2006	-5.16
1896.46	-5.14	1896.46	-5.14	2006.08	-5.08
1896.54	-5.22	1896.54	-5.22	2006.17	-4.95
1896.63	-5.34	1896.62	-5.34	2006.25	-4.98
1896.71	-5.33	1896.71	-5.33	2006.33	-5.07
1896.79	-5.04	1896.79	-5.05	2006.42	-5.17
1896.88	-4.86	1896.88	-4.86	2006.5	-5.26
1896.96	-4.83	1896.96	-4.83	2006.58	-5.36
1897.04	-4.76	1897.04	-4.76	2006.67	-5.34
1897.13	-4.68	1897.13	-4.68	2006.75	-5.35
1897.21	-4.69	1897.2	-4.69	2006.83	-5.42
1897.29	-4.67	1897.29	-4.67	2006.92	-5.16
1897.38	-4.69	1897.37	-4.69	2007	-5.01
1897.46	-4.79	1897.46	-4.79	2007.08	-5.02
1897.54	-4.85	1897.54	-4.85	2007.17	-4.96
1897.63	-4.92	1897.62	-4.92	2007.25	-4.86
1897.71	-4.91	1897.71	-4.91	2007.33	-4.83
1897.79	-4.86	1897.79	-4.86	2007.42	-4.95
1897.88	-4.88	1897.88	-4.88	2007.5	-4.98
1897.96	-4.85	1897.96	-4.86	2007.58	-5.07
1898.04	-4.65	1898.04	-4.66	2007.67	-5.07
1898.13	-4.56	1898.13	-4.55	2007.75	-5
1898.21	-4.6	1898.2	-4.6	2007.83	-4.9
1898.29	-4.6	1898.29	-4.6	2007.92	-4.77
1898.38	-4.61	1898.37	-4.6	2008	-4.76
1898.46	-4.67	1898.46	-4.67	2008.08	-4.8
1898.54	-4.76	1898.54	-4.74	2008.17	-4.75
1898.63	-4.87	1898.62	-4.87	2008.25	-4.94
1898.71	-4.81	1898.71	-4.82	2008.33	-4.95
1898.79	-4.86	1898.79	-4.87	2008.42	-4.73
1898.88	-4.78	1898.87	-4.77	2008.5	-4.98
1898.96	-4.6	1898.96	-4.6	2008.58	-5.15
1899.04	-4.57	1899.04	-4.58	2008.67	-5.18
1899.13	-4.46	1899.13	-4.46	2008.75	-5.25
1899.21	-4.67	1899.2	-4.63	2008.83	-5.34
1899.29	-4.75	1899.29	-4.75	2008.92	-5.37
1899.38	-4.74	1899.37	-4.74	2009	-5.25
1899.46	-4.98	1899.46	-4.96	2009.08	-4.98
1899.54	-5.16	1899.54	-5.16	2009.17	-4.77
1899.63	-5.35	1899.62	-5.33	2009.25	-4.75
1899.71	-5.29	1899.71	-5.3	2009.33	-4.8
1899.79	-5.17	1899.79	-5.17	2009.42	-4.85
1899.88	-5.06	1899.87	-5.06	2009.5	-4.9
1899.96	-4.98	1899.96	-4.95	2009.58	-5.02
1900.04	-4.83	1900.04	-4.83	2009.67	-5.16
1900.13	-4.83	1900.13	-4.83	2009.75	-5.21
1900.21	-4.92	1900.21	-4.91	2009.83	-5.34
1900.29	-4.99	1900.29	-4.99	2009.92	-5.41
1900.38	-5.04	1900.37	-5.03	2010	-5.37
1900.46	-5.08	1900.46	-5.08	2010.08	-5.33
1900.54	-5.08	1900.54	-5.08	2010.17	-5.28
1900.63	-5.09	1900.62	-5.09	2010.25	-5.25
1900.71	-5.01	1900.71	-5.01	2010.33	-5.22
1900.79	-5.08	1900.79	-5.07	2010.42	-5.19
1900.88	-5.02	1900.88	-5.03	2010.5	-5.17
1900.96	-4.98	1900.96	-4.99	2010.58	-5.15
1901.04	-4.79	1901.04	-4.78	2010.67	-5.17
1901.13	-4.72	1901.13	-4.72	2010.75	-5.2
1901.21	-4.71	1901.2	-4.71	2010.83	-5.13
1901.29	-4.77	1901.29	-4.77	2010.92	-4.95
1901.38	-4.7	1901.37	-4.7	2011	-4.84
1901.46	-4.85	1901.46	-4.84	2011.08	-4.83
1901.54	-4.9	1901.54	-4.9	2011.17	-4.99
1901.63	-4.96	1901.62	-4.95	2011.25	-5.01
1901.71	-4.94	1901.71	-4.94	2011.33	-4.86
1901.79	-4.83	1901.79	-4.83	2011.42	-5
1901.88	-4.67	1901.88	-4.67	2011.5	-5.09
1901.96	-4.62	1901.96	-4.62	2011.58	-5.26
1902.04	-4.61	1902.04	-4.62	2011.67	-5.29
1902.13	-4.58	1902.13	-4.58	2011.75	-5.14
1902.21	-4.6	1902.2	-4.6	2011.83	-5.05
1902.29	-4.71	1902.29	-4.71	2011.92	-5.08
1902.38	-4.85	1902.37	-4.84	2012	-5.13
1902.46	-4.99	1902.46	-4.98	2012.08	-4.93
1902.54	-5.11	1902.54	-5.1	2012.17	-4.83
1902.63	-5.2	1902.62	-5.2	2012.25	-4.82
1902.71	-5.19	1902.71	-5.19	2012.33	-4.9
1902.79	-5.19	1902.79	-5.19	2012.42	-4.99
1902.88	-5.12	1902.87	-5.12	2012.5	-5.04
1902.96	-5.03	1902.96	-5.03	2012.58	-5.03
1903.04	-4.94	1903.04	-4.94	2012.67	-5.01
1903.13	-4.96	1903.13	-4.96	2012.75	-5.1
1903.21	-5.04	1903.2	-5.04	2012.83	-5.32
1903.29	-5.02	1903.29	-5.02	2012.92	-5.18
1903.38	-4.96	1903.37	-4.96	2013	-5.09
1903.46	-4.98	1903.46	-4.98	2013.08	-5.17
1903.54	-5.04	1903.54	-5.03	2013.17	-5.22
1903.63	-5.17	1903.62	-5.16	2013.25	-5.21
1903.71	-5.01	1903.71	-5.01	2013.33	-5.16
1903.79	-4.89	1903.79	-4.89	2013.42	-5.11
1903.88	-4.89	1903.87	-4.89	2013.5	-5.05
1903.96	-4.85	1903.96	-4.85	2013.58	-5.06
1904.04	-4.58	1904.04	-4.6	2013.67	-5.34
1904.13	-4.51	1904.13	-4.51	2013.75	-5.33
1904.21	-4.67	1904.21	-4.66	2013.83	-5.15
1904.29	-4.82	1904.29	-4.83	2013.92	-5.18
1904.38	-4.71	1904.37	-4.72	2014	-5.17
1904.46	-4.78	1904.46	-4.77	2014.08	-5.16
1904.54	-4.83	1904.54	-4.83	2014.17	-5.13
1904.63	-5.07	1904.62	-5.05	2014.25	-5.07
1904.71	-5.01	1904.71	-5.01	2014.33	-5.16
1904.79	-5.06	1904.79	-5.08	2014.42	-5.31
1904.88	-4.77	1904.88	-4.77	2014.5	-5.62
1904.96	-4.81	1904.96	-4.81	2014.58	-5.68
1905.04	-4.91	1905.04	-4.78	2014.67	-5.63
1905.13	-4.76	1905.13	-4.76	2014.75	-5.72
1905.21	-4.87	1905.2	-4.87	2014.83	-5.71
1905.29	-5.01	1905.29	-5	2014.92	-5.66
1905.38	-5.24	1905.37	-5.23	2015	-5.34
1905.46	-5.47	1905.46	-5.46	2015.08	-5.38
1905.54	-5.37	1905.54	-5.39	2015.17	-5.44
1905.63	-5.39	1905.62	-5.38	2015.25	-5.55
1905.71	-5.23	1905.71	-5.26	2015.33	-5.59
1905.79	-5.04	1905.79	-5.04	2015.42	-5.72
1905.88	-4.95	1905.88	-4.95	2015.5	-5.83
1905.96	-4.95	1905.96	-4.95	2015.58	-5.78
1906.04	-4.88	1906.04	-4.88	2015.67	-5.83
1906.13	-4.87	1906.13	-4.87	2015.75	-5.86
1906.21	-4.92	1906.2	-4.92	2015.83	-5.79
1906.29	-4.93	1906.29	-4.93	2015.92	-5.71
1906.38	-4.85	1906.37	-4.85	2016	-5.65
1906.46	-4.89	1906.46	-4.89	2016.08	-5.58
1906.54	-4.97	1906.54	-4.96	2016.17	-5.51
1906.63	-5.05	1906.62	-5.04	2016.25	-5.48
1906.71	-4.92	1906.71	-4.94	2016.33	-5.48
1906.79	-4.94	1906.79	-4.94	2016.42	-5.47
1906.88	-4.81	1906.87	-4.81	2016.5	-5.4
1906.96	-4.9	1906.96	-4.92	NAN	NAN
1907.04	-4.91	1907.04	-4.99	NAN	NAN
1907.13	-4.9	1907.13	-4.9	NAN	NAN
1907.21	-4.98	1907.2	-4.97	NAN	NAN
1907.29	-4.99	1907.29	-4.97	NAN	NAN
1907.38	-4.97	1907.37	-4.96	NAN	NAN
1907.46	-5.03	1907.46	-5.02	NAN	NAN
1907.54	-5.11	1907.54	-5.1	NAN	NAN
1907.63	-5.13	1907.62	-5.13	NAN	NAN
1907.71	-5.07	1907.71	-5.08	NAN	NAN
1907.79	-5.03	1907.79	-5.03	NAN	NAN
1907.88	-5.07	1907.87	-5.06	NAN	NAN
1907.96	-4.89	1907.96	-4.9	NAN	NAN
1908.04	-4.7	1908.04	-4.7	NAN	NAN
1908.13	-4.72	1908.13	-4.71	NAN	NAN
1908.21	-4.73	1908.21	-4.73	NAN	NAN
1908.29	-4.71	1908.29	-4.71	NAN	NAN
1908.38	-4.83	1908.37	-4.83	NAN	NAN
1908.46	-4.88	1908.46	-4.88	NAN	NAN
1908.54	-4.88	1908.54	-4.89	NAN	NAN
1908.63	-4.93	1908.62	-4.91	NAN	NAN
1908.71	-4.95	1908.71	-4.95	NAN	NAN
1908.79	-4.89	1908.79	-4.89	NAN	NAN
1908.88	-4.69	1908.88	-4.69	NAN	NAN
1908.96	-4.69	1908.96	-4.68	NAN	NAN
1909.04	-4.64	1909.04	-4.65	NAN	NAN
1909.13	-4.57	1909.13	-4.57	NAN	NAN
